File_ID,Subject_ID,Exercise,Dataset_Source,File_Type,File_Path,FPS,Resolution,Duration_sec,Frame_Count,Camera_View,Quality,Selected,Pose_Status,Notes
LU_unknown_015,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g03_c04.avi,25.0,320x240,10.08,252,unknown,unchecked,yes,not_started,
LU_unknown_016,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g04_c01.avi,25.0,320x240,10.48,262,unknown,unchecked,yes,not_started,
LU_unknown_017,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g04_c02.avi,25.0,320x240,10.4,260,unknown,unchecked,yes,not_started,
LU_unknown_018,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g04_c03.avi,25.0,320x240,9.92,248,unknown,unchecked,yes,not_started,
LU_unknown_019,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g04_c04.avi,25.0,320x240,7.36,184,unknown,unchecked,yes,not_started,
LU_unknown_020,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g05_c01.avi,25.0,320x240,9.56,239,unknown,unchecked,yes,not_started,
LU_unknown_021,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g05_c02.avi,25.0,320x240,10.2,255,unknown,unchecked,yes,not_started,
LU_unknown_022,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g05_c03.avi,25.0,320x240,8.68,217,unknown,unchecked,yes,not_started,
LU_unknown_023,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g05_c04.avi,25.0,320x240,7.92,198,unknown,unchecked,yes,not_started,
LU_unknown_024,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g06_c01.avi,25.0,320x240,10.2,255,unknown,unchecked,yes,not_started,
LU_unknown_025,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g06_c02.avi,25.0,320x240,9.4,235,unknown,unchecked,yes,not_started,
LU_unknown_026,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g06_c03.avi,25.0,320x240,10.24,256,unknown,unchecked,yes,not_started,
LU_unknown_027,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g06_c04.avi,25.0,320x240,10.64,266,unknown,unchecked,yes,not_started,
LU_unknown_028,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g06_c05.avi,25.0,320x240,10.2,255,unknown,unchecked,yes,not_started,
LU_unknown_029,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g06_c06.avi,25.0,320x240,10.2,255,unknown,unchecked,yes,not_started,
LU_unknown_030,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g06_c07.avi,25.0,320x240,10.48,262,unknown,unchecked,yes,not_started,
LU_unknown_031,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g07_c01.avi,25.0,320x240,9.96,249,unknown,unchecked,yes,not_started,
LU_unknown_032,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g07_c02.avi,25.0,320x240,9.84,246,unknown,unchecked,yes,not_started,
LU_unknown_033,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g07_c03.avi,25.0,320x240,9.84,246,unknown,unchecked,yes,not_started,
LU_unknown_034,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g07_c04.avi,25.0,320x240,10.6,265,unknown,unchecked,yes,not_started,
LU_unknown_035,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g07_c05.avi,25.0,320x240,9.52,238,unknown,unchecked,yes,not_started,
LU_unknown_036,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g07_c06.avi,25.0,320x240,10.04,251,unknown,unchecked,yes,not_started,
LU_unknown_037,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g07_c07.avi,25.0,320x240,10.16,254,unknown,unchecked,yes,not_started,
LU_unknown_038,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g08_c01.avi,25.0,320x240,6.36,159,unknown,unchecked,yes,not_started,
LU_unknown_039,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g08_c02.avi,25.0,320x240,6.84,171,unknown,unchecked,yes,not_started,
LU_unknown_040,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g08_c03.avi,25.0,320x240,7.0,175,unknown,unchecked,yes,not_started,
LU_unknown_041,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g08_c04.avi,25.0,320x240,6.44,161,unknown,unchecked,yes,not_started,
LU_unknown_042,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g09_c01.avi,25.0,320x240,7.72,193,unknown,unchecked,yes,not_started,
LU_unknown_043,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g09_c02.avi,25.0,320x240,8.04,201,unknown,unchecked,yes,not_started,
LU_unknown_044,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g09_c03.avi,25.0,320x240,8.2,205,unknown,unchecked,yes,not_started,
LU_unknown_045,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g09_c04.avi,25.0,320x240,8.2,205,unknown,unchecked,yes,not_started,
LU_unknown_046,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g10_c01.avi,25.0,320x240,10.24,256,unknown,unchecked,yes,not_started,
LU_unknown_047,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g10_c02.avi,25.0,320x240,10.48,262,unknown,unchecked,yes,not_started,
LU_unknown_048,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g10_c03.avi,25.0,320x240,10.04,251,unknown,unchecked,yes,not_started,
LU_unknown_049,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g10_c04.avi,25.0,320x240,10.48,262,unknown,unchecked,yes,not_started,
LU_unknown_050,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g10_c05.avi,25.0,320x240,9.8,245,unknown,unchecked,yes,not_started,
LU_unknown_051,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g10_c06.avi,25.0,320x240,10.64,266,unknown,unchecked,yes,not_started,
LU_unknown_052,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g11_c01.avi,25.0,320x240,10.68,267,unknown,unchecked,yes,not_started,
LU_unknown_053,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g11_c02.avi,25.0,320x240,9.64,241,unknown,unchecked,yes,not_started,
LU_unknown_054,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g11_c03.avi,25.0,320x240,10.24,256,unknown,unchecked,yes,not_started,
LU_unknown_055,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g11_c04.avi,25.0,320x240,9.76,244,unknown,unchecked,yes,not_started,
LU_unknown_056,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g11_c05.avi,25.0,320x240,9.16,229,unknown,unchecked,yes,not_started,
LU_unknown_057,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g11_c06.avi,25.0,320x240,10.36,259,unknown,unchecked,yes,not_started,
LU_unknown_058,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g11_c07.avi,25.0,320x240,10.16,254,unknown,unchecked,yes,not_started,
LU_unknown_059,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g12_c01.avi,25.0,320x240,10.08,252,unknown,unchecked,yes,not_started,
LU_unknown_060,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g12_c02.avi,25.0,320x240,10.52,263,unknown,unchecked,yes,not_started,
LU_unknown_061,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g12_c03.avi,25.0,320x240,10.12,253,unknown,unchecked,yes,not_started,
LU_unknown_062,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g12_c04.avi,25.0,320x240,10.08,252,unknown,unchecked,yes,not_started,
LU_unknown_063,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g12_c05.avi,25.0,320x240,9.92,248,unknown,unchecked,yes,not_started,
LU_unknown_064,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g13_c01.avi,25.0,320x240,10.68,267,unknown,unchecked,yes,not_started,
LU_unknown_065,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g13_c02.avi,25.0,320x240,10.08,252,unknown,unchecked,yes,not_started,
LU_unknown_066,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g13_c03.avi,25.0,320x240,10.12,253,unknown,unchecked,yes,not_started,
LU_unknown_067,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g13_c04.avi,25.0,320x240,9.68,242,unknown,unchecked,yes,not_started,
LU_unknown_068,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g13_c05.avi,25.0,320x240,10.08,252,unknown,unchecked,yes,not_started,
LU_unknown_069,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g13_c06.avi,25.0,320x240,10.08,252,unknown,unchecked,yes,not_started,
LU_unknown_070,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g14_c01.avi,25.0,320x240,10.24,256,unknown,unchecked,yes,not_started,
LU_unknown_071,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g14_c02.avi,25.0,320x240,10.52,263,unknown,unchecked,yes,not_started,
LU_unknown_072,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g14_c03.avi,25.0,320x240,10.48,262,unknown,unchecked,yes,not_started,
LU_unknown_073,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g14_c04.avi,25.0,320x240,9.96,249,unknown,unchecked,yes,not_started,
LU_unknown_074,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g14_c05.avi,25.0,320x240,10.2,255,unknown,unchecked,yes,not_started,
LU_unknown_075,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g14_c06.avi,25.0,320x240,10.2,255,unknown,unchecked,yes,not_started,
LU_unknown_076,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g14_c07.avi,25.0,320x240,10.24,256,unknown,unchecked,yes,not_started,
LU_unknown_077,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g15_c01.avi,25.0,320x240,4.68,117,unknown,unchecked,yes,not_started,
LU_unknown_078,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g15_c02.avi,25.0,320x240,3.88,97,unknown,unchecked,yes,not_started,
LU_unknown_079,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g15_c03.avi,25.0,320x240,4.24,106,unknown,unchecked,yes,not_started,
LU_unknown_080,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g15_c04.avi,25.0,320x240,3.44,86,unknown,unchecked,yes,not_started,
LU_unknown_081,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g16_c01.avi,25.0,320x240,10.2,255,unknown,unchecked,yes,not_started,
LU_unknown_082,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g16_c02.avi,25.0,320x240,9.76,244,unknown,unchecked,yes,not_started,
LU_unknown_083,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g16_c03.avi,25.0,320x240,10.52,263,unknown,unchecked,yes,not_started,
LU_unknown_084,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g16_c04.avi,25.0,320x240,10.12,253,unknown,unchecked,yes,not_started,
LU_unknown_085,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g17_c01.avi,25.0,320x240,9.92,248,unknown,unchecked,yes,not_started,
LU_unknown_086,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g17_c02.avi,25.0,320x240,10.48,262,unknown,unchecked,yes,not_started,
LU_unknown_087,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g17_c03.avi,25.0,320x240,10.16,254,unknown,unchecked,yes,not_started,
LU_unknown_088,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g17_c04.avi,25.0,320x240,10.08,252,unknown,unchecked,yes,not_started,
LU_unknown_089,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g18_c01.avi,25.0,320x240,10.24,256,unknown,unchecked,yes,not_started,
LU_unknown_090,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g18_c02.avi,25.0,320x240,9.96,249,unknown,unchecked,yes,not_started,
LU_unknown_091,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g18_c03.avi,25.0,320x240,10.12,253,unknown,unchecked,yes,not_started,
LU_unknown_092,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g18_c04.avi,25.0,320x240,9.84,246,unknown,unchecked,yes,not_started,
LU_unknown_093,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g18_c05.avi,25.0,320x240,10.16,254,unknown,unchecked,yes,not_started,
LU_unknown_094,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g19_c01.avi,25.0,320x240,10.4,260,unknown,unchecked,yes,not_started,
LU_unknown_095,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g19_c02.avi,25.0,320x240,10.36,259,unknown,unchecked,yes,not_started,
LU_unknown_096,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g19_c03.avi,25.0,320x240,9.92,248,unknown,unchecked,yes,not_started,
LU_unknown_097,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g19_c04.avi,25.0,320x240,10.28,257,unknown,unchecked,yes,not_started,
LU_unknown_098,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g19_c05.avi,25.0,320x240,10.36,259,unknown,unchecked,yes,not_started,
LU_unknown_099,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g19_c06.avi,25.0,320x240,9.56,239,unknown,unchecked,yes,not_started,
LU_unknown_100,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g19_c07.avi,25.0,320x240,9.64,241,unknown,unchecked,yes,not_started,
LU_unknown_101,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g20_c01.avi,25.0,320x240,1.92,48,unknown,unchecked,yes,not_started,
LU_unknown_102,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g20_c02.avi,25.0,320x240,1.88,47,unknown,unchecked,yes,not_started,
LU_unknown_103,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g20_c03.avi,25.0,320x240,1.88,47,unknown,unchecked,yes,not_started,
LU_unknown_104,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g20_c04.avi,25.0,320x240,1.92,48,unknown,unchecked,yes,not_started,
LU_unknown_105,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g21_c01.avi,25.0,320x240,10.68,267,unknown,unchecked,yes,not_started,
LU_unknown_106,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g21_c02.avi,25.0,320x240,9.64,241,unknown,unchecked,yes,not_started,
LU_unknown_107,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g21_c03.avi,25.0,320x240,10.36,259,unknown,unchecked,yes,not_started,
LU_unknown_108,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g21_c04.avi,25.0,320x240,10.12,253,unknown,unchecked,yes,not_started,
LU_unknown_109,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g21_c05.avi,25.0,320x240,9.44,236,unknown,unchecked,yes,not_started,
LU_unknown_110,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g22_c01.avi,25.0,320x240,7.6,190,unknown,unchecked,yes,not_started,
LU_unknown_111,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g22_c02.avi,25.0,320x240,8.16,204,unknown,unchecked,yes,not_started,
LU_unknown_112,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g22_c03.avi,25.0,320x240,8.12,203,unknown,unchecked,yes,not_started,
LU_unknown_113,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g22_c04.avi,25.0,320x240,8.32,208,unknown,unchecked,yes,not_started,
LU_unknown_114,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g23_c01.avi,25.0,320x240,8.04,201,unknown,unchecked,yes,not_started,
LU_unknown_115,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g23_c02.avi,25.0,320x240,8.12,203,unknown,unchecked,yes,not_started,
LU_unknown_116,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g23_c03.avi,25.0,320x240,8.28,207,unknown,unchecked,yes,not_started,
LU_unknown_117,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g23_c04.avi,25.0,320x240,8.12,203,unknown,unchecked,yes,not_started,
LU_unknown_118,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g23_c05.avi,25.0,320x240,10.4,260,unknown,unchecked,yes,not_started,
LU_unknown_119,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g23_c06.avi,25.0,320x240,9.92,248,unknown,unchecked,yes,not_started,
LU_unknown_120,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g24_c01.avi,25.0,320x240,7.68,192,unknown,unchecked,yes,not_started,
LU_unknown_121,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g24_c02.avi,25.0,320x240,7.72,193,unknown,unchecked,yes,not_started,
LU_unknown_122,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g24_c03.avi,25.0,320x240,7.72,193,unknown,unchecked,yes,not_started,
LU_unknown_123,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g24_c04.avi,25.0,320x240,7.04,176,unknown,unchecked,yes,not_started,
LU_unknown_124,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g25_c01.avi,25.0,320x240,9.4,235,unknown,unchecked,yes,not_started,
LU_unknown_125,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g25_c02.avi,25.0,320x240,10.56,264,unknown,unchecked,yes,not_started,
LU_unknown_126,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g25_c03.avi,25.0,320x240,9.84,246,unknown,unchecked,yes,not_started,
LU_unknown_127,unknown,lunges,Dataset,video,1_raw_datasets/Dataset/Lunges Video/v_Lunges_g25_c04.avi,25.0,320x240,10.04,251,unknown,unchecked,yes,not_started,
SQ_1659_001,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000001.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_002,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000002.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_003,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000003.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_004,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000004.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_005,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000005.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_006,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000006.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_007,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000007.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_008,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000008.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_009,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000009.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_010,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000010.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_011,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000011.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
SQ_1659_012,1659,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1659/000012.jpg,,480x270,,1,unknown,unchecked,yes,not_started,
